customer_id,payment_date,amount,method
C100532,2023-06-19,48.9,Card
C100532,2023-07-18,42.12,Direct Debit
C100532,2023-08-19,37.99,Direct Debit
C100532,2023-09-17,33.44,Card
C100532,2023-10-18,51.14,Direct Debit
C100532,2023-11-13,37.95,Cash
C100532,2023-12-17,51.12,Direct Debit
C100532,2024-01-14,43.61,Direct Debit
C100532,2024-02-14,32.38,Direct Debit
C100532,2024-04-19,45.45,Card
C100532,2024-05-12,38.08,Direct Debit
C100532,2024-06-18,34.09,Direct Debit
C100532,2024-07-16,35.05,Direct Debit
C100532,2024-08-20,49.34,Direct Debit
C100532,2024-09-16,40.47,Direct Debit
C100532,2024-10-21,33.74,Direct Debit
C100532,2024-11-20,31.11,Direct Debit
C100532,2024-12-15,35.48,Direct Debit
C100532,2025-01-17,38.68,PayPoint
C100532,2025-03-21,48.54,Direct Debit
C100532,2025-04-18,26.62,Card
C100532,2025-06-20,40.82,Direct Debit
C100532,2025-09-16,31.01,Direct Debit
C100532,2025-10-14,56.98,Direct Debit
C100532,2025-11-15,31.14,PayPoint
C100532,2025-12-20,48.38,Card
C100533,2022-02-21,40.64,Direct Debit
C100533,2022-03-12,28.87,Direct Debit
C100533,2022-04-19,37.05,Bank Transfer
C100533,2022-05-13,42.66,Direct Debit
C100533,2022-06-16,25.76,Direct Debit
C100533,2022-07-12,51.97,Direct Debit
C100533,2022-08-13,34.25,Direct Debit
C100533,2022-09-13,28.86,Direct Debit
C100533,2022-10-16,28.98,Direct Debit
C100533,2022-11-19,38.17,Direct Debit
C100533,2022-12-18,37.45,PayPoint
C100533,2023-01-14,25.65,Direct Debit
C100533,2023-02-20,26.69,Direct Debit
C100533,2023-03-13,40.72,Direct Debit
C100533,2023-04-13,43.48,Bank Transfer
C100533,2023-05-19,41.7,Direct Debit
C100533,2023-06-15,51.9,Bank Transfer
C100533,2023-07-14,34.2,Direct Debit
C100533,2023-08-14,41.12,Direct Debit
C100533,2023-10-17,36.16,Direct Debit
C100533,2023-12-20,44.73,Direct Debit
C100533,2024-02-18,37.74,Direct Debit
C100533,2024-03-20,47.31,Direct Debit
C100533,2024-04-21,38.58,Card
C100533,2024-05-21,40.54,Direct Debit
C100533,2024-06-19,36.78,Card
C100533,2024-07-19,55.62,Bank Transfer
C100533,2024-09-18,42.75,Direct Debit
C100533,2024-10-18,42.77,Direct Debit
C100533,2024-11-13,45.71,Card
C100533,2024-12-14,34.33,Direct Debit
C100533,2025-01-20,30.44,Card
C100533,2025-02-18,42.06,Direct Debit
C100533,2025-03-16,48.12,Direct Debit
C100533,2025-04-14,39.75,Direct Debit
C100533,2025-05-19,35.74,Direct Debit
C100533,2025-06-16,28.75,Direct Debit
C100533,2025-07-20,43.94,Direct Debit
C100533,2025-08-18,18.38,PayPoint
C100533,2025-09-18,22.77,Direct Debit
C100533,2025-10-12,29.72,Direct Debit
C100533,2025-11-17,37.65,Cash
C100533,2025-12-13,34.32,Direct Debit
C100533,2026-01-17,18.49,Card
C100534,2022-02-17,36.29,Bank Transfer
C100534,2022-04-16,49.33,Direct Debit
C100534,2022-06-12,39.55,Bank Transfer
C100534,2022-07-14,26.72,Direct Debit
C100534,2022-08-17,45.23,PayPoint
C100534,2022-09-12,32.23,Direct Debit
C100534,2022-10-19,41.84,Card
C100534,2022-11-21,34.64,Bank Transfer
C100534,2022-12-12,37.54,Direct Debit
C100534,2023-01-18,44.2,Direct Debit
C100534,2023-02-17,24.97,Direct Debit
C100534,2023-03-16,39.01,Bank Transfer
C100534,2023-05-19,31.51,Direct Debit
C100534,2023-06-13,41.22,Bank Transfer
C100534,2023-07-16,30.56,Cash
C100534,2023-08-13,17.61,Cash
C100534,2023-09-20,43.61,Direct Debit
C100534,2023-11-14,34.73,Direct Debit
C100534,2023-12-16,38.53,Bank Transfer
C100534,2024-01-19,42.92,Direct Debit
C100534,2024-02-18,36.24,Direct Debit
C100534,2024-03-20,27.61,Direct Debit
C100534,2024-04-17,40.26,Card
C100534,2024-05-14,39.79,Card
C100534,2024-08-19,23.69,Direct Debit
C100534,2024-09-18,41.45,PayPoint
C100534,2024-10-12,34.89,Direct Debit
C100534,2024-11-20,33.82,Bank Transfer
C100534,2025-01-17,31.7,Direct Debit
C100534,2025-03-12,38.6,Direct Debit
C100534,2025-04-20,45.06,Bank Transfer
C100534,2025-05-21,39.97,Direct Debit
C100534,2025-06-18,37.83,Direct Debit
C100534,2025-07-18,36.03,Bank Transfer
C100534,2025-08-20,24.65,Direct Debit
C100534,2025-09-19,47.23,Card
C100534,2025-10-19,26.28,Direct Debit
C100534,2025-11-21,42.9,Bank Transfer
C100534,2025-12-18,47.39,Card
C100534,2026-01-14,47.79,Card
C100535,2022-02-13,33.56,Cash
C100535,2022-03-15,61.41,Direct Debit
C100535,2022-04-19,46.14,Card
C100535,2022-05-20,39.71,Direct Debit
C100535,2022-06-18,45.23,Direct Debit
C100535,2022-07-12,41.98,Direct Debit
C100535,2022-08-15,27.69,Direct Debit
C100535,2022-09-21,40.75,Card
C100535,2022-10-16,51.83,Card
C100535,2022-11-20,31.9,Bank Transfer
C100535,2022-12-15,37.54,Direct Debit
C100535,2023-01-13,47.82,Direct Debit
C100535,2023-02-15,41.4,Bank Transfer
C100535,2023-03-21,43.08,Direct Debit
C100535,2023-04-17,40.53,Bank Transfer
C100535,2023-05-21,30.73,Bank Transfer
C100535,2023-06-20,46.03,Card
C100535,2023-07-19,43.54,Direct Debit
C100535,2023-08-16,51.08,PayPoint
C100535,2023-09-15,25.92,Direct Debit
C100535,2023-10-18,51.12,Direct Debit
C100535,2023-11-13,42.07,Direct Debit
C100535,2023-12-15,39.48,Direct Debit
C100535,2024-02-16,41.65,Direct Debit
C100535,2024-03-21,45.16,Direct Debit
C100535,2024-04-13,42.71,Card
C100535,2024-05-17,43.26,Direct Debit
C100535,2024-06-14,42.17,Direct Debit
C100535,2024-07-17,33.64,Bank Transfer
C100535,2024-08-14,32.55,Direct Debit
C100535,2024-09-19,26.72,Cash
C100535,2024-10-18,54.65,Direct Debit
C100535,2024-11-16,40.1,Card
C100535,2024-12-15,47.33,Direct Debit
C100535,2025-01-13,35.22,Bank Transfer
C100535,2025-02-21,46.27,Direct Debit
C100535,2025-03-13,42.3,Card
C100535,2025-04-13,28.23,Direct Debit
C100535,2025-05-12,32.18,Direct Debit
C100535,2025-06-20,34.86,Card
C100535,2025-07-17,37.97,Card
C100535,2025-08-17,30.88,Cash
C100535,2025-09-21,36.86,Direct Debit
C100535,2025-10-19,37.2,Direct Debit
C100535,2025-11-20,49.07,Bank Transfer
C100535,2025-12-13,43.12,Card
C100535,2026-01-21,37.69,Card
C100536,2022-03-17,36.95,Direct Debit
C100536,2022-04-17,52.49,Direct Debit
C100536,2022-05-20,51.45,Card
C100536,2022-06-20,54.06,Direct Debit
C100536,2022-07-21,51.41,Direct Debit
C100536,2022-08-15,51.08,Direct Debit
C100536,2022-09-17,48.39,Bank Transfer
C100536,2022-10-15,44.84,Direct Debit
C100536,2022-11-13,43.94,Cash
C100536,2022-12-21,57.7,Direct Debit
C100536,2023-01-17,60.58,Bank Transfer
C100536,2023-02-19,57.4,Direct Debit
C100536,2023-03-12,73.0,Direct Debit
C100536,2023-04-19,51.73,Card
C100536,2023-05-18,45.7,Direct Debit
C100536,2023-06-15,42.02,Card
C100536,2023-07-20,44.42,Direct Debit
C100536,2023-08-20,47.45,Direct Debit
C100536,2023-09-16,47.03,Cash
C100536,2023-10-18,48.61,Direct Debit
C100536,2023-11-17,32.44,Direct Debit
C100536,2023-12-13,45.76,Direct Debit
C100536,2024-01-20,47.31,Direct Debit
C100536,2024-02-13,48.11,Card
C100536,2024-03-16,44.26,Direct Debit
C100536,2024-04-20,43.16,Card
C100536,2024-05-15,46.31,Direct Debit
C100536,2024-06-16,44.72,Card
C100536,2024-07-13,46.91,Bank Transfer
C100536,2024-08-18,56.43,Direct Debit
C100536,2024-09-15,57.29,Direct Debit
C100536,2024-10-20,36.93,Direct Debit
C100536,2024-11-18,51.11,Direct Debit
C100536,2024-12-17,48.2,Direct Debit
C100536,2025-01-21,51.56,Direct Debit
C100536,2025-02-12,43.96,Card
C100536,2025-03-15,44.71,Cash
C100536,2025-04-20,54.03,Direct Debit
C100536,2025-05-21,56.39,Direct Debit
C100536,2025-07-17,50.03,Direct Debit
C100536,2025-08-19,44.83,Bank Transfer
C100536,2025-10-16,60.98,Direct Debit
C100536,2025-11-12,48.68,Card
C100536,2026-01-13,52.97,Cash
C100537,2022-02-19,33.11,Direct Debit
C100537,2022-03-21,42.59,Cash
C100537,2022-04-16,31.87,Card
C100537,2022-05-20,30.05,Direct Debit
C100537,2022-06-14,36.61,Direct Debit
C100537,2022-07-12,38.26,Direct Debit
C100537,2022-08-17,58.92,Direct Debit
C100537,2022-09-14,54.64,Direct Debit
C100537,2022-10-16,45.25,Direct Debit
C100537,2022-12-17,41.58,Direct Debit
C100537,2023-01-16,22.56,Direct Debit
C100537,2023-02-20,45.51,Direct Debit
C100537,2023-03-18,40.12,Direct Debit
C100537,2023-04-13,33.4,Direct Debit
C100537,2023-05-17,33.43,Direct Debit
C100537,2023-06-20,43.02,Bank Transfer
C100537,2023-07-13,39.6,Card
C100537,2023-08-12,23.66,Direct Debit
C100537,2023-09-17,34.38,Direct Debit
C100537,2023-10-18,38.17,Bank Transfer
C100537,2023-12-21,29.07,Card
C100537,2024-01-19,48.45,Card
C100537,2024-02-20,35.06,Bank Transfer
C100537,2024-03-20,35.48,Direct Debit
C100537,2024-04-21,32.71,Direct Debit
C100537,2024-05-21,44.71,Direct Debit
C100537,2024-06-12,20.56,Direct Debit
C100537,2024-08-17,47.79,Direct Debit
C100537,2024-09-13,33.95,Direct Debit
C100537,2024-10-15,28.98,Direct Debit
C100537,2024-11-20,41.6,Direct Debit
C100537,2024-12-13,36.19,Card
C100537,2025-01-18,37.33,Direct Debit
C100537,2025-02-21,38.06,Direct Debit
C100537,2025-04-14,36.01,Direct Debit
C100537,2025-05-17,47.08,Direct Debit
C100537,2025-06-15,41.05,Bank Transfer
C100537,2025-07-14,46.16,Direct Debit
C100537,2025-08-17,27.36,Card
C100537,2025-11-14,32.55,Direct Debit
C100537,2025-12-14,39.26,Direct Debit
C100537,2026-01-20,49.9,Direct Debit
C100538,2022-02-13,45.29,Direct Debit
C100538,2022-03-21,48.38,Bank Transfer
C100538,2022-04-21,40.73,Direct Debit
C100538,2022-05-21,46.86,Cash
C100538,2022-06-17,63.27,Direct Debit
C100538,2022-07-14,49.87,Direct Debit
C100538,2022-08-20,52.61,Direct Debit
C100538,2022-09-15,58.48,Direct Debit
C100538,2022-10-21,46.8,Direct Debit
C100538,2022-11-21,62.92,Direct Debit
C100538,2022-12-13,57.54,PayPoint
C100538,2023-01-20,49.71,Direct Debit
C100538,2023-02-19,39.38,Card
C100538,2023-03-14,52.25,Cash
C100538,2023-04-15,47.45,Direct Debit
C100538,2023-05-12,47.12,Direct Debit
C100538,2023-06-17,35.99,Card
C100538,2023-07-17,48.99,Direct Debit
C100538,2023-08-16,42.21,Direct Debit
C100538,2023-09-12,41.35,Direct Debit
C100538,2023-10-17,40.64,Direct Debit
C100538,2023-11-17,55.22,Direct Debit
C100538,2023-12-16,43.79,Direct Debit
C100538,2024-01-20,44.91,Direct Debit
C100538,2024-02-12,51.88,Direct Debit
C100538,2024-03-19,52.9,Direct Debit
C100538,2024-04-14,43.73,Direct Debit
C100538,2024-05-21,54.63,Card
C100538,2024-06-12,50.06,Bank Transfer
C100538,2024-07-13,43.73,Cash
C100538,2024-08-16,41.47,Direct Debit
C100538,2024-09-17,46.92,Direct Debit
C100538,2024-10-21,44.16,Direct Debit
C100538,2024-11-14,48.54,Cash
C100538,2024-12-20,38.18,Direct Debit
C100538,2025-01-21,52.24,Direct Debit
C100538,2025-02-15,52.79,Direct Debit
C100538,2025-03-18,47.64,Cash
C100538,2025-04-12,37.73,Direct Debit
C100538,2025-05-17,53.87,Direct Debit
C100538,2025-06-15,48.9,Direct Debit
C100538,2025-07-18,52.83,Direct Debit
C100538,2025-08-18,45.65,Direct Debit
C100538,2025-09-16,44.12,Card
C100538,2025-10-19,48.22,Bank Transfer
C100538,2025-11-16,44.07,Direct Debit
C100538,2025-12-14,43.25,Direct Debit
C100538,2026-01-18,51.56,Direct Debit
C100539,2022-02-20,57.96,Direct Debit
C100539,2022-03-14,50.73,Direct Debit
C100539,2022-04-12,48.74,Direct Debit
C100539,2022-05-20,48.67,Card
C100539,2022-06-12,46.11,Direct Debit
C100539,2022-07-13,55.94,Direct Debit
C100539,2022-08-17,50.86,Direct Debit
C100539,2022-09-14,48.59,Cash
C100539,2022-10-20,48.53,Direct Debit
C100539,2022-12-18,61.19,Cash
C100539,2023-02-18,49.03,Direct Debit
C100539,2023-03-19,66.98,Direct Debit
C100539,2023-04-17,52.77,Card
C100539,2023-05-12,42.61,Direct Debit
C100539,2023-07-17,50.6,Card
C100539,2023-08-12,50.33,Direct Debit
C100539,2023-09-17,46.96,Direct Debit
C100539,2023-10-13,53.3,Bank Transfer
C100539,2023-11-15,48.31,Direct Debit
C100539,2023-12-14,48.53,Card
C100539,2024-01-16,41.21,Card
C100539,2024-03-13,47.04,Direct Debit
C100539,2024-04-18,53.25,Bank Transfer
C100539,2024-05-18,57.41,Bank Transfer
C100539,2024-06-18,51.17,Direct Debit
C100539,2024-07-19,48.54,Direct Debit
C100539,2024-08-20,48.93,Direct Debit
C100539,2024-09-21,38.5,Direct Debit
C100539,2024-10-21,59.16,Direct Debit
C100539,2024-11-19,46.62,Direct Debit
C100539,2025-01-21,47.32,Card
C100539,2025-02-19,48.48,Direct Debit
C100539,2025-03-12,47.03,Direct Debit
C100539,2025-04-18,51.61,Direct Debit
C100539,2025-05-18,43.49,Direct Debit
C100539,2025-06-14,59.14,Direct Debit
C100539,2025-07-19,46.7,Direct Debit
C100539,2025-09-17,50.61,Direct Debit
C100539,2025-10-18,40.96,Card
C100539,2025-11-14,52.84,Direct Debit
C100539,2025-12-15,51.31,Direct Debit
C100539,2026-01-18,46.79,Card
C100540,2022-02-18,46.38,Direct Debit
C100540,2022-04-17,48.91,Direct Debit
C100540,2022-05-17,33.63,Bank Transfer
C100540,2022-06-16,42.97,Direct Debit
C100540,2022-07-17,24.68,Direct Debit
C100540,2022-09-17,32.03,Direct Debit
C100540,2022-10-16,38.05,Direct Debit
C100540,2022-11-15,40.6,Direct Debit
C100540,2022-12-21,33.56,Direct Debit
C100540,2023-01-18,36.34,Direct Debit
C100540,2023-03-18,31.26,Direct Debit
C100540,2023-05-20,29.74,Direct Debit
C100540,2023-06-19,36.52,Direct Debit
C100540,2023-07-19,27.31,Bank Transfer
C100540,2023-08-13,23.35,Direct Debit
C100540,2023-09-20,42.6,Direct Debit
C100540,2023-10-17,38.22,Direct Debit
C100540,2023-11-13,29.38,PayPoint
C100540,2023-12-17,36.92,Cash
C100540,2024-01-13,56.13,Direct Debit
C100540,2024-04-18,38.96,Direct Debit
C100540,2024-05-19,44.16,Direct Debit
C100540,2024-06-15,25.03,Bank Transfer
C100540,2024-07-14,39.7,Direct Debit
C100540,2024-08-15,38.33,Card
C100540,2024-09-12,28.49,Card
C100540,2024-10-12,16.2,Card
C100540,2024-11-21,32.54,Direct Debit
C100540,2024-12-12,36.34,Direct Debit
C100540,2025-01-21,39.04,Direct Debit
C100540,2025-02-18,36.67,Direct Debit
C100540,2025-03-21,35.02,Card
C100540,2025-04-17,46.76,Direct Debit
C100540,2025-05-17,32.29,Bank Transfer
C100540,2025-06-15,28.41,Direct Debit
C100540,2025-07-14,34.05,Direct Debit
C100540,2025-08-15,30.73,Direct Debit
C100540,2025-09-17,32.72,Cash
C100540,2025-10-21,23.6,Direct Debit
C100540,2025-12-20,35.61,Bank Transfer
C100540,2026-01-18,39.8,PayPoint
C100541,2022-02-16,29.45,PayPoint
C100541,2022-04-20,30.82,Direct Debit
C100541,2022-06-12,35.07,Direct Debit
C100541,2022-08-13,41.77,Direct Debit
C100541,2022-09-19,41.91,Direct Debit
C100541,2022-10-21,55.47,Direct Debit
C100541,2022-11-21,47.04,Direct Debit
C100541,2022-12-20,40.18,Direct Debit
C100541,2023-01-18,32.0,Direct Debit
C100541,2023-02-19,49.28,Direct Debit
C100541,2023-03-15,31.75,Direct Debit
C100541,2023-05-18,49.63,PayPoint
C100541,2023-06-13,41.23,Direct Debit
C100541,2023-07-12,37.27,Direct Debit
C100541,2023-08-17,34.93,Direct Debit
C100541,2023-09-17,29.31,Direct Debit
C100541,2023-10-21,49.52,Direct Debit
C100541,2023-11-16,43.36,PayPoint
C100541,2023-12-16,39.29,Direct Debit
C100541,2024-01-15,46.1,Card
C100541,2024-02-15,49.69,Direct Debit
C100541,2024-03-15,54.93,Direct Debit
C100541,2024-04-13,38.44,Card
C100541,2024-05-20,41.72,Card
C100541,2024-06-16,41.15,Direct Debit
C100541,2024-07-18,41.38,Direct Debit
C100541,2024-08-12,40.34,Cash
C100541,2024-09-18,30.75,Direct Debit
C100541,2024-11-12,46.0,Card
C100541,2024-12-20,34.86,Direct Debit
C100541,2025-01-19,45.07,Direct Debit
C100541,2025-02-19,40.48,Direct Debit
C100541,2025-03-18,52.75,Direct Debit
C100541,2025-04-16,38.94,Bank Transfer
C100541,2025-05-16,33.36,Card
C100541,2025-06-13,43.25,Direct Debit
C100541,2025-07-16,42.39,Direct Debit
C100541,2025-08-20,36.02,Direct Debit
C100541,2025-09-19,25.88,Direct Debit
C100541,2025-10-14,39.2,Direct Debit
C100541,2025-11-12,46.19,Direct Debit
C100541,2025-12-19,22.08,Card
C100541,2026-01-12,37.81,Direct Debit
C100542,2022-02-15,28.98,Direct Debit
C100542,2022-03-19,43.12,Direct Debit
C100542,2022-04-13,42.18,Direct Debit
C100542,2022-05-16,36.2,Card
C100542,2022-06-15,26.98,Bank Transfer
C100542,2022-07-19,40.06,Direct Debit
C100542,2022-08-17,31.9,Direct Debit
C100542,2022-09-19,28.41,Bank Transfer
C100542,2022-10-15,32.69,Direct Debit
C100542,2022-11-17,34.8,Bank Transfer
C100542,2022-12-18,16.5,Card
C100542,2023-01-17,42.67,Bank Transfer
C100542,2023-02-17,35.44,Direct Debit
C100542,2023-03-15,36.37,Card
C100542,2023-04-17,38.04,Direct Debit
C100542,2023-05-15,37.22,Direct Debit
C100542,2023-06-20,45.79,Card
C100542,2023-07-15,38.62,Card
C100542,2023-08-16,33.57,Bank Transfer
C100542,2023-09-21,26.76,Bank Transfer
C100542,2023-10-14,38.36,Bank Transfer
C100542,2023-11-12,39.37,Direct Debit
C100542,2023-12-19,42.85,Card
C100542,2024-01-16,41.58,Direct Debit
C100542,2024-02-20,39.44,Direct Debit
C100542,2024-03-14,45.13,Card
C100542,2024-04-21,41.82,Cash
C100542,2024-05-21,54.33,Cash
C100542,2024-06-18,51.33,Direct Debit
C100542,2024-07-21,36.53,Card
C100542,2024-08-18,44.77,Direct Debit
C100542,2024-09-13,26.26,Direct Debit
C100542,2024-10-20,46.72,Bank Transfer
C100542,2024-11-18,16.44,Card
C100542,2024-12-19,59.84,Direct Debit
C100542,2025-01-19,28.02,Direct Debit
C100542,2025-02-19,46.04,Direct Debit
C100542,2025-03-21,53.03,Direct Debit
C100542,2025-04-16,48.47,PayPoint
C100542,2025-05-16,24.88,Direct Debit
C100542,2025-06-16,37.71,PayPoint
C100542,2025-07-12,33.04,Direct Debit
C100542,2025-08-14,39.4,Direct Debit
C100542,2025-09-17,33.33,Card
C100542,2025-10-21,34.73,Bank Transfer
C100542,2025-11-14,25.28,Bank Transfer
C100542,2025-12-19,58.92,Direct Debit
C100542,2026-01-16,43.38,Direct Debit
C100543,2022-03-13,58.07,Bank Transfer
C100543,2022-04-19,42.91,Direct Debit
C100543,2022-05-18,39.29,Card
C100543,2022-06-21,31.96,Direct Debit
C100543,2022-07-15,34.14,Direct Debit
C100543,2022-08-19,47.23,Direct Debit
C100543,2022-09-15,39.63,Direct Debit
C100543,2022-10-15,41.41,Direct Debit
C100543,2022-11-13,36.35,Direct Debit
C100543,2022-12-20,52.11,Direct Debit
C100543,2023-01-16,29.81,Card
C100543,2023-02-16,47.8,Direct Debit
C100543,2023-03-15,55.81,Direct Debit
C100543,2023-04-12,45.49,Direct Debit
C100543,2023-05-15,38.54,Direct Debit
C100543,2023-06-16,31.58,Direct Debit
C100543,2023-07-15,37.31,Direct Debit
C100543,2023-08-16,24.98,Direct Debit
C100543,2023-09-18,42.78,Direct Debit
C100543,2023-10-13,32.85,Direct Debit
C100543,2023-11-14,45.68,Direct Debit
C100543,2024-01-19,35.87,Bank Transfer
C100543,2024-02-20,55.09,Direct Debit
C100543,2024-03-14,57.42,Card
C100543,2024-04-13,58.07,Bank Transfer
C100543,2024-05-14,49.44,Direct Debit
C100543,2024-06-19,51.77,Bank Transfer
C100543,2024-07-19,35.1,Direct Debit
C100543,2024-08-19,36.89,Cash
C100543,2024-09-16,42.63,Direct Debit
C100543,2024-10-19,26.2,Direct Debit
C100543,2024-11-12,29.89,Direct Debit
C100543,2024-12-19,49.24,Direct Debit
C100543,2025-01-15,34.55,Direct Debit
C100543,2025-02-21,47.34,Card
C100543,2025-03-21,39.35,Direct Debit
C100543,2025-04-19,39.42,Card
C100543,2025-05-15,38.75,Cash
C100543,2025-06-14,21.15,Card
C100543,2025-07-17,32.83,Direct Debit
C100543,2025-08-18,38.19,Bank Transfer
C100543,2025-09-14,40.63,Card
C100543,2025-10-13,49.85,Direct Debit
C100543,2025-11-14,47.31,Card
C100543,2025-12-18,39.06,Bank Transfer
C100543,2026-01-12,49.05,Direct Debit
C100544,2022-02-18,31.06,Bank Transfer
C100544,2022-03-13,40.07,Card
C100544,2022-04-14,36.63,Cash
C100544,2022-05-14,39.72,Bank Transfer
C100544,2022-06-20,41.43,Direct Debit
C100544,2022-07-18,49.89,Direct Debit
C100544,2022-08-12,42.91,Bank Transfer
C100544,2022-09-18,23.27,Direct Debit
C100544,2022-10-19,24.88,Bank Transfer
C100544,2022-11-12,34.75,Direct Debit
C100544,2022-12-20,19.43,Card
C100544,2023-01-19,50.88,Direct Debit
C100544,2023-02-15,34.27,Direct Debit
C100544,2023-03-13,59.85,Direct Debit
C100544,2023-04-19,26.24,Direct Debit
C100544,2023-05-18,36.85,Card
C100544,2023-06-12,34.25,Card
C100544,2023-07-13,29.11,Bank Transfer
C100544,2023-08-14,42.56,Card
C100544,2023-09-18,40.4,Card
C100544,2023-10-12,54.74,Direct Debit
C100544,2023-11-15,53.11,Bank Transfer
C100544,2023-12-19,44.14,Bank Transfer
C100544,2024-01-12,33.6,Card
C100544,2024-02-21,50.81,Bank Transfer
C100544,2024-03-20,39.07,Direct Debit
C100544,2024-04-15,46.54,Direct Debit
C100544,2024-05-21,39.95,Cash
C100544,2024-06-19,44.09,Direct Debit
C100544,2024-07-13,32.16,Direct Debit
C100544,2024-08-12,39.84,Direct Debit
C100544,2024-10-15,21.82,Direct Debit
C100544,2024-11-14,45.61,Direct Debit
C100544,2024-12-21,49.22,Card
C100544,2025-01-15,39.4,Direct Debit
C100544,2025-02-12,36.59,Direct Debit
C100544,2025-03-21,27.61,Cash
C100544,2025-04-17,37.23,Direct Debit
C100544,2025-05-16,41.01,Direct Debit
C100544,2025-06-21,23.1,Direct Debit
C100544,2025-07-18,31.98,Direct Debit
C100544,2025-08-14,31.7,Card
C100544,2025-09-12,44.8,Direct Debit
C100544,2025-10-21,36.75,Direct Debit
C100544,2025-11-15,45.56,Direct Debit
C100544,2025-12-13,32.12,Direct Debit
C100544,2026-01-18,32.74,Direct Debit
C100545,2022-02-13,32.26,Direct Debit
C100545,2022-03-18,29.21,Card
C100545,2022-04-18,36.43,Card
C100545,2022-05-17,34.28,Direct Debit
C100545,2022-06-16,48.63,Direct Debit
C100545,2022-07-16,31.3,Bank Transfer
C100545,2022-08-19,21.7,Direct Debit
C100545,2022-09-20,18.51,Card
C100545,2022-10-19,49.53,Bank Transfer
C100545,2022-11-18,39.57,Direct Debit
C100545,2022-12-13,32.44,Cash
C100545,2023-01-15,49.27,Direct Debit
C100545,2023-02-13,35.09,Direct Debit
C100545,2023-03-18,30.18,Card
C100545,2023-04-21,50.57,Card
C100545,2023-06-17,31.0,Direct Debit
C100545,2023-07-20,35.55,PayPoint
C100545,2023-08-20,42.42,Bank Transfer
C100545,2023-09-15,38.56,Direct Debit
C100545,2023-10-16,33.81,Card
C100545,2023-11-17,43.13,Direct Debit
C100545,2023-12-17,26.93,Bank Transfer
C100545,2024-01-21,40.34,Direct Debit
C100545,2024-02-13,48.03,Cash
C100545,2024-03-17,40.05,Cash
C100545,2024-04-21,31.02,Direct Debit
C100545,2024-06-21,39.63,Card
C100545,2024-07-20,38.32,Cash
C100545,2024-08-17,35.47,Bank Transfer
C100545,2024-09-21,36.82,Direct Debit
C100545,2024-11-16,40.96,Direct Debit
C100545,2025-01-21,43.28,Direct Debit
C100545,2025-02-21,48.85,Cash
C100545,2025-03-16,53.06,Cash
C100545,2025-04-16,35.4,Direct Debit
C100545,2025-05-18,32.78,Cash
C100545,2025-06-16,20.17,PayPoint
C100545,2025-07-15,30.94,Card
C100545,2025-08-14,55.82,Bank Transfer
C100545,2025-09-12,45.1,Direct Debit
C100545,2025-10-12,31.19,Direct Debit
C100545,2025-11-14,24.89,Bank Transfer
C100545,2025-12-12,34.31,Bank Transfer
C100545,2026-01-19,29.28,Direct Debit
C100546,2022-02-16,48.21,Direct Debit
C100546,2022-03-12,18.67,Card
C100546,2022-04-13,30.71,Card
C100546,2022-06-18,44.85,Direct Debit
C100546,2022-07-15,26.64,Direct Debit
C100546,2022-08-21,29.11,Direct Debit
C100546,2022-09-15,48.16,Direct Debit
C100546,2022-10-20,30.76,Direct Debit
C100546,2022-11-13,30.71,Direct Debit
C100546,2022-12-14,40.15,Direct Debit
C100546,2023-01-16,48.26,Bank Transfer
C100546,2023-02-14,29.76,Card
C100546,2023-04-21,46.19,Direct Debit
C100546,2023-05-17,34.99,PayPoint
C100546,2023-07-16,50.37,Direct Debit
C100546,2023-09-17,34.6,Direct Debit
C100546,2023-10-15,31.09,Card
C100546,2023-11-13,52.55,Direct Debit
C100546,2023-12-20,48.67,Card
C100546,2024-01-12,32.3,Direct Debit
C100546,2024-02-12,54.05,Direct Debit
C100546,2024-03-13,33.03,Direct Debit
C100546,2024-04-14,40.44,Direct Debit
C100546,2024-05-14,42.17,Direct Debit
C100546,2024-07-13,17.55,Direct Debit
C100546,2024-08-13,30.91,Direct Debit
C100546,2024-12-20,36.58,PayPoint
C100546,2025-01-17,33.16,Direct Debit
C100546,2025-02-19,48.15,Direct Debit
C100546,2025-03-20,55.15,Card
C100546,2025-04-19,23.28,Direct Debit
C100546,2025-06-19,43.66,Bank Transfer
C100546,2025-07-12,33.79,Direct Debit
C100546,2025-08-13,24.91,Direct Debit
C100546,2025-09-21,35.65,Direct Debit
C100546,2025-11-14,47.09,Bank Transfer
C100546,2025-12-18,37.55,PayPoint
C100546,2026-01-19,40.94,Cash
C100547,2022-03-18,50.36,Direct Debit
C100547,2022-04-12,59.53,Direct Debit
C100547,2022-05-19,43.73,Direct Debit
C100547,2022-06-17,48.04,Bank Transfer
C100547,2022-08-19,36.77,Direct Debit
C100547,2022-09-13,53.9,Direct Debit
C100547,2022-10-16,55.36,Direct Debit
C100547,2022-11-16,46.99,Bank Transfer
C100547,2022-12-19,58.09,Direct Debit
C100547,2023-01-18,48.5,Direct Debit
C100547,2023-02-14,47.51,Direct Debit
C100547,2023-03-15,51.51,Card
C100547,2023-04-18,53.15,Card
C100547,2023-05-19,55.44,Cash
C100547,2023-08-15,48.61,Direct Debit
C100547,2023-09-18,44.65,Direct Debit
C100547,2023-10-18,36.04,Direct Debit
